Vgs,L1,Id,gm,cgs,ro,gm/id,gm/cgs,gmro,Id/W
-0.86,0.2,0.000379848,0.00150352,1.095e-14,8525.83242,3.958214865,1.373077626e+11,12.81875956,0.000379848
-0.85,0.2,0.000364976,0.001470828,1.09e-14,8778.70945,4.029930735,1.349383486e+11,12.91197166,0.000364976
-0.84,0.2,0.000350432,0.00143816,1.085e-14,9042.225745,4.103963108,1.325493088e+11,13.00416738,0.000350432
-0.83,0.2,0.000336212,0.001405534,1.08e-14,9317.11162,4.180499209,1.30142037e+11,13.09551716,0.000336212
-0.82,0.2,0.00032232,0.001372962,1.07e-14,9604.16252,4.259623976,1.283142056e+11,13.18615018,0.00032232
-0.81,0.2,0.000308754,0.001340458,1.065e-14,9904.25164,4.341508126,1.258646009e+11,13.27623334,0.000308754
-0.8,0.2,0.00029551,0.001308034,1.06e-14,10218.33099,4.426361206,1.23399434e+11,13.36592436,0.00029551
-0.79,0.2,0.000282592,0.001275706,1.05e-14,10547.44621,4.514303307,1.214958095e+11,13.45544041,0.000282592
-0.78,0.2,0.000269996,0.001243482,1.04e-14,10892.74071,4.605557119,1.195655769e+11,13.544927,0.000269996
-0.77,0.2,0.000257722,0.001211374,1.035e-14,11255.48142,4.70031274,1.170409662e+11,13.63459755,0.000257722
-0.76,0.2,0.000245768,0.00117939,1.025e-14,11637.05695,4.798793985,1.15062439e+11,13.7246286,0.000245768
-0.75,0.2,0.000234134,0.00114754,1.015e-14,12038.99672,4.901210418,1.130581281e+11,13.8152303,0.000234134
-0.74,0.2,0.000222818,0.00111583,1e-14,12463.00358,5.007809064,1.11583e+11,13.90659328,0.000222818
-0.73,0.2,0.000211816,0.001084268,9.9e-15,12910.95572,5.11891453,1.095220202e+11,13.99893614,0.000211816
-0.72,0.2,0.000201132,0.001052858,9.75e-15,13384.93852,5.234661814,1.079854359e+11,14.0924396,0.000201132
-0.71,0.2,0.0001908,0.001021606,9.65e-15,13887.27642,5.35432914,1.058659067e+11,14.18732491,0.0001908
-0.7,0.2,0.0001806,0.000990516,9.5e-15,14420.55887,5.484584718,1.042648421e+11,14.28379429,0.0001806
-0.69,0.2,0.000171,0.00095959,9.35e-15,14987.67713,5.611637427,1.026299465e+11,14.3820251,0.000171
-0.68,0.2,0.0001616,0.000928832,9.2e-15,15591.87701,5.747722772,1.0096e+11,14.4822343,0.0001616
-0.67,0.2,0.0001524,0.00089824,9e-15,16236.79745,5.893963255,9.980444444e+10,14.58454095,0.0001524
-0.66,0.2,0.0001436,0.000867818,8.8e-15,16926.5341,6.043300836,9.861568182e+10,14.68915097,0.0001436
-0.65,0.2,0.000135,0.000837564,8.6e-15,17665.70965,6.204177778,9.739116279e+10,14.79616244,0.000135
-0.64,0.2,0.0001268,0.000807478,8.4e-15,18459.5437,6.368123028,9.612833333e+10,14.90567542,0.0001268
-0.63,0.2,0.0001188,0.000777564,8.2e-15,19313.9604,6.545151515,9.482487805e+10,15.0178403,0.0001188
-0.62,0.2,0.0001112,0.000747818,7.95e-15,20235.69731,6.724982014,9.406515723e+10,15.13261869,0.0001112
-0.61,0.2,0.000104,0.000718244,7.75e-15,21232.42327,6.906192308,9.267664516e+10,15.25006062,0.000104
-0.6,0.2,9.68e-05,0.000688844,7.5e-15,22312.90186,7.116157025,9.184586667e+10,15.37010857,9.68e-05
-0.59,0.2,9.02e-05,0.000659624,7.25e-15,23487.17906,7.312904656,9.098262069e+10,15.492707,9.02e-05
-0.58,0.2,8.36e-05,0.000630588,6.95e-15,24766.78358,7.54291866,9.073208633e+10,15.61763652,8.36e-05
-0.57,0.2,7.76e-05,0.00060175,6.7e-15,26164.98278,7.754510309,8.981343284e+10,15.74477838,7.76e-05
-0.56,0.2,7.16e-05,0.000573122,6.4e-15,27697.11761,8.004497207,8.95503125e+10,15.87382744,7.16e-05
-0.55,0.2,6.6e-05,0.000544724,6.1e-15,29380.91474,8.253393939,8.929901639e+10,16.0044894,6.6e-05
-0.54,0.2,6.08e-05,0.00051658,5.85e-15,31236.97808,8.496381579,8.83042735e+10,16.13639814,6.08e-05
-0.53,0.2,5.58e-05,0.000488718,5.55e-15,33289.25835,8.758387097,8.80572973e+10,16.26905976,5.58e-05
-0.52,0.2,5.1e-05,0.000461178,5.25e-15,35565.72261,9.042705882,8.784342857e+10,16.40212882,5.1e-05
-0.51,0.2,4.64e-05,0.000434004,4.95e-15,38099.06978,9.353534483,8.767757576e+10,16.53514868,4.64e-05
-0.5,0.2,4.22e-05,0.000407248,4.66e-15,40927.64974,9.65042654,8.739227468e+10,16.6677035,4.22e-05
-0.49,0.2,3.84e-05,0.000380968,4.37e-15,44096.5326,9.921041667,8.717803204e+10,16.79936783,3.84e-05
-0.48,0.2,3.46e-05,0.000355232,4.09e-15,47658.94497,10.26682081,8.685378973e+10,16.92998234,3.46e-05
-0.47,0.2,3.12e-05,0.00033011,3.815e-15,51677.72775,10.58044872,8.652948886e+10,17.05933471,3.12e-05
-0.46,0.2,2.8e-05,0.00030568,3.55e-15,56227.398,10.91714286,8.610704225e+10,17.18759102,2.8e-05
-0.45,0.2,2.52e-05,0.00028202,3.29e-15,61396.5731,11.19126984,8.572036474e+10,17.31506155,2.52e-05
-0.44,0.2,2.24e-05,0.000259208,3.045e-15,67290.93815,11.57178571,8.512577997e+10,17.4423495,2.24e-05
-0.43,0.2,1.994e-05,0.00023732,2.81e-15,74036.8692,11.90170512,8.445551601e+10,17.5704298,1.994e-05
-0.42,0.2,1.768e-05,0.000216426,2.59e-15,81786.07705,12.24128959,8.356216216e+10,17.70063351,1.768e-05
-0.41,0.2,1.56e-05,0.0001966,2.38e-15,90721.2155,12.6025641,8.260504202e+10,17.83579097,1.56e-05
-0.4,0.2,1.374e-05,0.0001778,2.18e-15,101063.0417,12.94032023,8.155963303e+10,17.96900881,1.374e-05
-0.39,0.2,1.204e-05,0.0001602,1.995e-15,113079.4474,13.30564784,8.030075188e+10,18.11532747,1.204e-05
-0.38,0.2,1.052e-05,0.0001438,1.82e-15,127096.6176,13.66920152,7.901098901e+10,18.27649361,1.052e-05
-0.37,0.2,9.16e-06,0.0001286,1.66e-15,143513.6564,14.03930131,7.746987952e+10,18.45585621,9.16e-06
-0.36,0.2,7.96e-06,0.0001146,1.515e-15,162820.6794,14.39698492,7.564356436e+10,18.65924986,7.96e-06
-0.35,0.2,6.88e-06,0.0001016,1.375e-15,185622.567,14.76744186,7.389090909e+10,18.8592528,6.88e-06
-0.34,0.2,5.92e-06,8.98e-05,1.25e-15,212668.7633,15.16891892,7.184e+10,19.09765494,5.92e-06
-0.33,0.2,5.08e-06,7.9e-05,1.135e-15,244892.2817,15.5511811,6.960352423e+10,19.34649025,5.08e-06
-0.32,0.2,4.34e-06,6.92e-05,1.03e-15,283459.246,15.94470046,6.718446602e+10,19.61537982,4.34e-06
-0.31,0.2,3.68e-06,6.04e-05,9.35e-16,329834.0144,16.41304348,6.459893048e+10,19.92197447,3.68e-06
-0.3,0.2,3.12e-06,5.26e-05,8.45e-16,385862.9091,16.85897436,6.224852071e+10,20.29638902,3.12e-06
-1.3,0.25,0.0010625568,0.0021316976,1.5e-14,3349.67618,2.006196375,1.421131733e+11,7.140496674,0.0010625568
-1.29,0.25,0.0010412944,0.0021206208,1.5e-14,3436.581058,2.036523773,1.4137472e+11,7.287685273,0.0010412944
-1.28,0.25,0.0010201472,0.0021088736,1.49375e-14,3525.814604,2.067224808,1.411798226e+11,7.435497338,0.0010201472
-1.27,0.25,0.00099912,0.0020964672,1.49375e-14,3617.429877,2.098313716,1.403492686e+11,7.583823085,0.00099912
-1.26,0.25,0.0009782192,0.0020834112,1.49375e-14,3711.478564,2.129799947,1.394752268e+11,7.732536008,0.0009782192
-1.25,0.25,0.0009574528,0.0020697184,1.49375e-14,3808.017431,2.161692357,1.38558554e+11,7.881523744,0.0009574528
-1.24,0.25,0.0009368272,0.0020554,1.4875e-14,3907.099794,2.194001199,1.381781513e+11,8.030652917,0.0009368272
-1.23,0.25,0.0009163472,0.0020404704,1.4875e-14,4008.784691,2.22674375,1.371744807e+11,8.179806501,0.0009163472
-1.22,0.25,0.0008960192,0.0020249408,1.4875e-14,4113.132871,2.259930144,1.361304739e+11,8.328850567,0.0008960192
-1.21,0.25,0.0008758512,0.0020088256,1.4875e-14,4220.209876,2.293569501,1.350470992e+11,8.477665637,0.0008758512
-1.2,0.25,0.0008558448,0.0019921376,1.48125e-14,4330.078038,2.32768558,1.344903021e+11,8.626111271,0.0008558448
-1.19,0.25,0.0008360096,0.0019748944,1.48125e-14,4442.814228,2.362286749,1.333262042e+11,8.774088938,0.0008360096
-1.18,0.25,0.0008163488,0.0019571088,1.48125e-14,4558.48352,2.397392879,1.321254886e+11,8.921448212,0.0008163488
-1.17,0.25,0.0007968688,0.0019387952,1.475e-14,4677.166969,2.433016828,1.314437424e+11,9.068068869,0.0007968688
-1.16,0.25,0.0007775744,0.0019199712,1.475e-14,4798.947149,2.469180055,1.30167539e+11,9.213840317,0.0007775744
-1.15,0.25,0.000758472,0.0019006512,1.475e-14,4923.907897,2.50589501,1.288577085e+11,9.358631453,0.000758472
